term_id,name,slug,main_category,original_path,new_path,confidence,reason,count
1545,Accesorii fotovoltaice,accesorii-fotovoltaice,"Energie, UPS si fotovoltaice",Accesorii fotovoltaice,"Energie, UPS si fotovoltaice > Accesorii fotovoltaice",high,keyword in root: fotovolta,14
1546,Accesorii,accesorii-accesorii-fotovoltaice,"Energie, UPS si fotovoltaice",Accesorii fotovoltaice > Accesorii,"Energie, UPS si fotovoltaice > Accesorii fotovoltaice > Accesorii",high,keyword in root: fotovolta,14
2920,Comutatoare Reșea-Sistem fotovoltaic,comutatoare-resea-sistem-fotovoltaic,"Energie, UPS si fotovoltaice",Accesorii fotovoltaice > Comutatoare Reșea-Sistem fotovoltaic,"Energie, UPS si fotovoltaice > Accesorii fotovoltaice > Comutatoare Reșea-Sistem fotovoltaic",high,keyword in root: fotovolta,0
97,Accesorii generale,accesorii-generale,"Tablouri, dulapuri si distributie",Accesorii generale,"Tablouri, dulapuri si distributie > Accesorii generale",high,exact: accesorii Modul 2000/distributie,295
650,AC,ac,"Tablouri, dulapuri si distributie",Accesorii generale > AC,"Tablouri, dulapuri si distributie > Accesorii generale > AC",high,exact: accesorii Modul 2000/distributie,4
651,KC Adapters for Modul 2000 Modular Chassis,kc-adapters-for-modul-2000-modular-chassis,"Tablouri, dulapuri si distributie",Accesorii generale > AC > KC Adapters for Modul 2000 Modular Chassis,"Tablouri, dulapuri si distributie > Accesorii generale > AC > KC Adapters for Modul 2000 Modular Chassis",high,exact: accesorii Modul 2000/distributie,4
98,Combination distributor modular chassis,combination-distributor-modular-chassis,"Tablouri, dulapuri si distributie",Accesorii generale > Combination distributor modular chassis,"Tablouri, dulapuri si distributie > Accesorii generale > Combination distributor modular chassis",high,exact: accesorii Modul 2000/distributie,50
2306,Distanţiere de montaj,distantiere-de-montaj,"Tablouri, dulapuri si distributie",Accesorii generale > Distanţiere de montaj,"Tablouri, dulapuri si distributie > Accesorii generale > Distanţiere de montaj",high,exact: accesorii Modul 2000/distributie,4
633,Etichete (inclusiv de identificare circuite)-autoadezive,etichete-inclusiv-de-identificare-circuite-autoadezive,"Tablouri, dulapuri si distributie",Accesorii generale > Etichete (inclusiv de identificare circuite)-autoadezive,"Tablouri, dulapuri si distributie > Accesorii generale > Etichete (inclusiv de identificare circuite)-autoadezive",high,exact: accesorii Modul 2000/distributie,8
2510,Etichete din plastic pentru cabluri,etichete-din-plastic-pentru-cabluri,"Tablouri, dulapuri si distributie",Accesorii generale > Etichete din plastic pentru cabluri,"Tablouri, dulapuri si distributie > Accesorii generale > Etichete din plastic pentru cabluri",high,exact: accesorii Modul 2000/distributie,1
2580,Isolated N and PE Terminals,isolated-n-and-pe-terminals,"Tablouri, dulapuri si distributie",Accesorii generale > Isolated N and PE Terminals,"Tablouri, dulapuri si distributie > Accesorii generale > Isolated N and PE Terminals",high,exact: accesorii Modul 2000/distributie,4
2804,Modul 2000 - Accesorii de fixare,modul-2000-accesorii-de-fixare,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Accesorii de fixare,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Accesorii de fixare",high,exact: accesorii Modul 2000/distributie,7
1436,Modul 2000 - Accesorii generale,modul-2000-accesorii-generale,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Accesorii generale,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Accesorii generale",high,exact: accesorii Modul 2000/distributie,29
1947,Modul 2000 - Accesorii pentru măşti frontale,modul-2000-accesorii-pentru-masti-frontale,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Accesorii pentru măşti frontale,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Accesorii pentru măşti frontale",high,exact: accesorii Modul 2000/distributie,11
396,Modul 2000 - Cuve pentru contoare,modul-2000-cuve-pentru-contoare,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Cuve pentru contoare,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Cuve pentru contoare",high,exact: accesorii Modul 2000/distributie,57
1459,"Modul 2000 - Wall Boxes for 3-part System, Depth 180mm",modul-2000-wall-boxes-for-3-part-system-depth-180mm,"Tablouri, dulapuri si distributie","Accesorii generale > Modul 2000 - Wall Boxes for 3-part System, Depth 180mm","Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Wall Boxes for 3-part System, Depth 180mm",high,exact: accesorii Modul 2000/distributie,6
477,Modul 2000 - Încuietori,modul-2000-incuietori,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Încuietori,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Încuietori",high,exact: accesorii Modul 2000/distributie,25
658,Modul 2000 - Şine de montaj,modul-2000-sine-de-montaj,"Tablouri, dulapuri si distributie",Accesorii generale > Modul 2000 - Şine de montaj,"Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Şine de montaj",high,exact: accesorii Modul 2000/distributie,53
1136,"Modul 2000 - Şine şi colţare de montaj, adaptoare",modul-2000-sine-si-coltare-de-montaj-adaptoare,"Tablouri, dulapuri si distributie","Accesorii generale > Modul 2000 - Şine şi colţare de montaj, adaptoare","Tablouri, dulapuri si distributie > Accesorii generale > Modul 2000 - Şine şi colţare de montaj, adaptoare",high,exact: accesorii Modul 2000/distributie,10
1448,N and PE Terminals,n-and-pe-terminals,"Tablouri, dulapuri si distributie",Accesorii generale > N and PE Terminals,"Tablouri, dulapuri si distributie > Accesorii generale > N and PE Terminals",high,exact: accesorii Modul 2000/distributie,9
1274,Panouri contoare-generale (PC),panouri-contoare-generale-pc,"Tablouri, dulapuri si distributie",Accesorii generale > Panouri contoare-generale (PC),"Tablouri, dulapuri si distributie > Accesorii generale > Panouri contoare-generale (PC)",high,exact: accesorii Modul 2000/distributie,5
1485,Potential Rails and Holder,potential-rails-and-holder,"Tablouri, dulapuri si distributie",Accesorii generale > Potential Rails and Holder,"Tablouri, dulapuri si distributie > Accesorii generale > Potential Rails and Holder",high,exact: accesorii Modul 2000/distributie,8
2265,SIKAB - Măşti de protecţie,sikab-masti-de-protectie-accesorii-generale,"Tablouri, dulapuri si distributie",Accesorii generale > SIKAB - Măşti de protecţie,"Tablouri, dulapuri si distributie > Accesorii generale > SIKAB - Măşti de protecţie",high,exact: accesorii Modul 2000/distributie,4
3341,Accesorii Modul 2500TT,accesorii-modul-2500tt,"Tablouri, dulapuri si distributie",Accesorii Modul 2500TT,"Tablouri, dulapuri si distributie > Accesorii Modul 2500TT",high,keyword in root: modul 2500,11
3342,Conectarea barelor colectoare,conectarea-barelor-colectoare,"Tablouri, dulapuri si distributie",Accesorii Modul 2500TT > Conectarea barelor colectoare,"Tablouri, dulapuri si distributie > Accesorii Modul 2500TT > Conectarea barelor colectoare",high,keyword in root: modul 2500,2
3351,Suporți de bare,suporti-de-bare,"Tablouri, dulapuri si distributie",Accesorii Modul 2500TT > Suporți de bare,"Tablouri, dulapuri si distributie > Accesorii Modul 2500TT > Suporți de bare",high,keyword in root: modul 2500,8
3353,Suporți de montaj pentru profile click-in,suporti-de-montaj-pentru-profile-click-in,"Tablouri, dulapuri si distributie",Accesorii Modul 2500TT > Suporți de montaj pentru profile click-in,"Tablouri, dulapuri si distributie > Accesorii Modul 2500TT > Suporți de montaj pentru profile click-in",high,keyword in root: modul 2500,1
2334,Accesorii pentru detectoare de fum,accesorii-pentru-detectoare-de-fum,"Securitate, detectie si control acces",Accesorii pentru detectoare de fum,"Securitate, detectie si control acces > Accesorii pentru detectoare de fum",high,keyword in root: detectoare de fum,4
2651,Coș de protecție,cos-de-protectie,"Securitate, detectie si control acces",Accesorii pentru detectoare de fum > Coș de protecție,"Securitate, detectie si control acces > Accesorii pentru detectoare de fum > Coș de protecție",high,keyword in root: detectoare de fum,2
2335,"Doză de aparat PT pentru montarea detectorului PROTECTOR K, cu sau fără releu de cuplare.",doza-de-aparat-pt-pentru-montarea-detectorului-protector-k-cu-sau-fara-releu-de-cuplare,"Securitate, detectie si control acces","Accesorii pentru detectoare de fum > Doză de aparat PT pentru montarea detectorului PROTECTOR K, cu sau fără releu de cuplare.","Securitate, detectie si control acces > Accesorii pentru detectoare de fum > Doză de aparat PT pentru montarea detectorului PROTECTOR K, cu sau fără releu de cuplare.",high,keyword in root: detectoare de fum,1
3167,releu de cuplare PROTECTOR K.,releu-de-cuplare-protector-k,"Securitate, detectie si control acces",Accesorii pentru detectoare de fum > releu de cuplare PROTECTOR K.,"Securitate, detectie si control acces > Accesorii pentru detectoare de fum > releu de cuplare PROTECTOR K.",high,keyword in root: detectoare de fum,1
498,Accesorii pentru dulapuri monobloc KC,accesorii-pentru-dulapuri-monobloc-kc,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC",high,keyword in root: dulapuri,187
2809,Blocaj pentru ușă,blocaj-pentru-usa,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Blocaj pentru ușă,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Blocaj pentru ușă",high,keyword in root: dulapuri,1
2773,Cadre inserare Modul 2000 în KC,cadre-inserare-modul-2000-in-kc,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Cadre inserare Modul 2000 în KC,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Cadre inserare Modul 2000 în KC",high,keyword in root: dulapuri,6
972,Cleme cabluri,cleme-cabluri,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Cleme cabluri,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Cleme cabluri",high,keyword in root: dulapuri,5
2563,Conductă cabluri,conducta-cabluri,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Conductă cabluri,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Conductă cabluri",high,keyword in root: dulapuri,4
2936,Contact pentru ușă,contact-pentru-usa-accesorii-pentru-dulapuri-monobloc-kc,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Contact pentru ușă,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Contact pentru ușă",high,keyword in root: dulapuri,1
1320,Door castor,door-castor,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Door castor,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Door castor",high,keyword in root: dulapuri,1
2951,Earthing kit,earthing-kit,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Earthing kit,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Earthing kit",high,keyword in root: dulapuri,1
2235,Fixare universală conductă,fixare-universala-conducta,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Fixare universală conductă,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Fixare universală conductă",high,keyword in root: dulapuri,4
499,Inserturi încuietori,inserturi-incuietori,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Inserturi încuietori,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Inserturi încuietori",high,keyword in root: dulapuri,14
1620,Kit de instalare pentru plăci de montaj,kit-de-instalare-pentru-placi-de-montaj,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Kit de instalare pentru plăci de montaj,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Kit de instalare pentru plăci de montaj",high,keyword in root: dulapuri,2
1818,Kit montaj pentru instalare ușă,kit-montaj-pentru-instalare-usa,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Kit montaj pentru instalare ușă,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Kit montaj pentru instalare ușă",high,keyword in root: dulapuri,3
1034,Partial Mounting Plates,partial-mounting-plates,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Partial Mounting Plates,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Partial Mounting Plates",high,keyword in root: dulapuri,6
1054,Piulițe captive,piulite-captive,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Piulițe captive,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Piulițe captive",high,keyword in root: dulapuri,4
1604,Planșă de lucru,plansa-de-lucru,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Planșă de lucru,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Planșă de lucru",high,keyword in root: dulapuri,2
1576,Plinte,plinte-accesorii-pentru-dulapuri-monobloc-kc,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Plinte,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Plinte",high,keyword in root: dulapuri,16
2398,Plăci de montaj,placi-de-montaj-accesorii-pentru-dulapuri-monobloc-kc,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Plăci de montaj,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Plăci de montaj",high,keyword in root: dulapuri,14
2425,"Plăci frontale de plastic, inserturi contorizare și accesorii de montaj",placi-frontale-de-plastic-inserturi-contorizare-si-accesorii-de-montaj,"Tablouri, dulapuri si distributie","Accesorii pentru dulapuri monobloc KC > Plăci frontale de plastic, inserturi contorizare și accesorii de montaj","Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Plăci frontale de plastic, inserturi contorizare și accesorii de montaj",high,keyword in root: dulapuri,16
618,Podea intrare cabluri,podea-intrare-cabluri,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Podea intrare cabluri,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Podea intrare cabluri",high,keyword in root: dulapuri,8
1388,"Profile clipsabile, de montaj și pentru sarcini grele",profile-clipsabile-de-montaj-si-pentru-sarcini-grele,"Tablouri, dulapuri si distributie","Accesorii pentru dulapuri monobloc KC > Profile clipsabile, de montaj și pentru sarcini grele","Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Profile clipsabile, de montaj și pentru sarcini grele",high,keyword in root: dulapuri,22
1635,"Profile de montaj sistem 19""",profile-de-montaj-sistem-19,"Tablouri, dulapuri si distributie","Accesorii pentru dulapuri monobloc KC > Profile de montaj sistem 19""","Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Profile de montaj sistem 19""",high,keyword in root: dulapuri,4
533,Profile fixare cabluri,profile-fixare-cabluri,"Tablouri, dulapuri si distributie",Accesorii pentru dulapuri monobloc KC > Profile fixare cabluri,"Tablouri, dulapuri si distributie > Accesorii pentru dulapuri monobloc KC > Profile fixare cabluri",high,keyword in root: dulapuri,8
