term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
736,735,34m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design LM > LX > LS - distanță de vizualizare 22m > 34m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design LM > LX > LS - distanță de vizualizare 22m > 34m > 56m,56m,56m,,default,,,0,7
432,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design MM - distanță de vizualizare 22m,Corpuri de iluminat Design MM - distanță de vizualizare 22m,corpuri-de-iluminat-design-mm-distanta-de-vizualizare-22m,,default,,,0,8
1125,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design OM - OLED - distanță de vizualizare 20m,Corpuri de iluminat Design OM - OLED - distanță de vizualizare 20m,corpuri-de-iluminat-design-om-oled-distanta-de-vizualizare-20m,,default,,,0,5
304,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design PM - distanță de vizualizare 20m,Corpuri de iluminat Design PM - distanță de vizualizare 20m,corpuri-de-iluminat-design-pm-distanta-de-vizualizare-20m,,default,,,0,18
1544,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design PX - distanță de vizualizare 30m,Corpuri de iluminat Design PX - distanță de vizualizare 30m,corpuri-de-iluminat-design-px-distanta-de-vizualizare-30m,,default,,,0,14
2658,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design VM - distanță de vizualizare 22m,Corpuri de iluminat Design VM - distanță de vizualizare 22m,corpuri-de-iluminat-design-vm-distanta-de-vizualizare-22m,,default,,,,4
1552,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WFX - distanță de vizualizare 60m,Corpuri de iluminat Design WFX - distanță de vizualizare 60m,corpuri-de-iluminat-design-wfx-distanta-de-vizualizare-60m,,default,,,0,7
1040,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WG,Corpuri de iluminat Design WG,corpuri-de-iluminat-design-wg,,default,,,0,5
1041,1040,corpuri-de-iluminat-design-wg,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WG,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WG > WX - distanță de vizualizare 46m,WX - distanță de vizualizare 46m,wx-distanta-de-vizualizare-46m,,default,,,0,5
1042,1041,wx-distanta-de-vizualizare-46m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WG > WX - distanță de vizualizare 46m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WG > WX - distanță de vizualizare 46m > 90m,90m,90m,,default,,,0,5
941,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WHX,Corpuri de iluminat Design WHX,corpuri-de-iluminat-design-whx,,default,,,0,12
942,941,corpuri-de-iluminat-design-whx,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WHX,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WHX > WHG - distanță de vizualizare 30m,WHG - distanță de vizualizare 30m,whg-distanta-de-vizualizare-30m,,default,,,0,12
943,942,whg-distanta-de-vizualizare-30m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WHX > WHG - distanță de vizualizare 30m,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design WHX > WHG - distanță de vizualizare 30m > 50m,50m,50m,,default,,,0,12
1446,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design XP - zona antiex 1,Corpuri de iluminat Design XP - zona antiex 1,corpuri-de-iluminat-design-xp-zona-antiex-1,,default,,,0,6
1447,1446,corpuri-de-iluminat-design-xp-zona-antiex-1,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design XP - zona antiex 1,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Corpuri de iluminat Design XP - zona antiex 1 > 22 - distanță de vizualizare 20m,22 - distanță de vizualizare 20m,22-distanta-de-vizualizare-20m-corpuri-de-iluminat-design-xp-zona-antiex-1,,default,,,0,6
2331,111,corpuri-de-iluminat-cu-pictograme-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare,Iluminat si surse de lumina > Corpuri de iluminat cu pictograme de evacuare > Pictograme pentru corpuri de iluminat de siguranță,Pictograme pentru corpuri de iluminat de siguranță,pictograme-pentru-corpuri-de-iluminat-de-siguranta,,default,,,0,9
984,,iluminat-si-surse-de-lumina,Iluminat si surse de lumina,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO,Corpuri de iluminat EXIT Gama SECURO,corpuri-de-iluminat-exit-gama-securo,,default,,,0,13
1379,984,corpuri-de-iluminat-exit-gama-securo,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design C1 - Distanta de vizualizare 17m,Corpuri de iluminat Design C1 - Distanta de vizualizare 17m,corpuri-de-iluminat-design-c1-distanta-de-vizualizare-17m,,default,,,0,2
1380,1379,corpuri-de-iluminat-design-c1-distanta-de-vizualizare-17m,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design C1 - Distanta de vizualizare 17m,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design C1 - Distanta de vizualizare 17m > 30m,30m,30m-corpuri-de-iluminat-design-c1-distanta-de-vizualizare-17m,,default,,,0,2
1501,984,corpuri-de-iluminat-exit-gama-securo,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design C2 - Distanta de vizualizare 30m,Corpuri de iluminat Design C2 - Distanta de vizualizare 30m,corpuri-de-iluminat-design-c2-distanta-de-vizualizare-30m,,default,,,0,2
985,984,corpuri-de-iluminat-exit-gama-securo,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design R1 - Distanta de vizualizare 24m,Corpuri de iluminat Design R1 - Distanta de vizualizare 24m,corpuri-de-iluminat-design-r1-distanta-de-vizualizare-24m,,default,,,0,7
986,985,corpuri-de-iluminat-design-r1-distanta-de-vizualizare-24m,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design R1 - Distanta de vizualizare 24m,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design R1 - Distanta de vizualizare 24m > 30m,30m,30m-corpuri-de-iluminat-design-r1-distanta-de-vizualizare-24m,,default,,,0,7
1813,984,corpuri-de-iluminat-exit-gama-securo,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO,Iluminat si surse de lumina > Corpuri de iluminat EXIT Gama SECURO > Corpuri de iluminat Design R3 - Distanta de vizualizare 46m,Corpuri de iluminat Design R3 - Distanta de vizualizare 46m,corpuri-de-iluminat-design-r3-distanta-de-vizualizare-46m,,default,,,0,2
60,,iluminat-si-surse-de-lumina,Iluminat si surse de lumina,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Corpuri de iluminat pentru exterior,corpuri-de-iluminat-pentru-exterior,,default,,,0,1026
197,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Aplice,Aplice,aplice-corpuri-de-iluminat-pentru-exterior,,default,,,0,300
187,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Borne luminoase,Borne luminoase,borne-luminoase,,default,,,0,277
122,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Corpuri de iluminat cu montaj aparent pe perete și tavan,Corpuri de iluminat cu montaj aparent pe perete și tavan,corpuri-de-iluminat-cu-montaj-aparent-pe-perete-si-tavan,,default,,,0,64
1073,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Corpuri de iluminat suspendate,Corpuri de iluminat suspendate,corpuri-de-iluminat-suspendate-corpuri-de-iluminat-pentru-exterior,,default,,,0,6
1307,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Corpuri de iluminat încastrate în paviment,Corpuri de iluminat încastrate în paviment,corpuri-de-iluminat-incastrate-in-paviment,,default,,,0,20
352,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Corpuri de iluminat încastrate în perete,Corpuri de iluminat încastrate în perete,corpuri-de-iluminat-incastrate-in-perete,,default,,,0,16
1970,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Corpuri de iluminat încastrate în tavan,Corpuri de iluminat încastrate în tavan,corpuri-de-iluminat-incastrate-in-tavan,,default,,,0,1
3350,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > House number light,House number light,house-number-light,,default,,,0,2
241,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Iluminat stradal,Iluminat stradal,iluminat-stradal,,default,,,0,61
61,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Lampadare și borne luminoase,Lampadare și borne luminoase,lampadare-si-borne-luminoase,,default,,,0,66
262,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Plafoniere,Plafoniere,plafoniere-corpuri-de-iluminat-pentru-exterior,,default,,,0,34
147,60,corpuri-de-iluminat-pentru-exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior,Iluminat si surse de lumina > Corpuri de iluminat pentru exterior > Proiectoare și corpuri de iluminat cu țăruș,Proiectoare și corpuri de iluminat cu țăruș,proiectoare-si-corpuri-de-iluminat-cu-tarus,,default,,,0,179
480,,iluminat-si-surse-de-lumina,Iluminat si surse de lumina,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Corpuri de iluminat pentru iluminarea căilor de evacuare,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,,default,,,0,99
1550,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design DO,Corpuri de iluminat Design DO,corpuri-de-iluminat-design-do,,default,,,0,3
1240,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design EE cu lentilă interschimbabilă,Corpuri de iluminat Design EE cu lentilă interschimbabilă,corpuri-de-iluminat-design-ee-cu-lentila-interschimbabila,,default,,,,10
2013,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design EXIT - Execuție Antiex,Corpuri de iluminat Design EXIT - Execuție Antiex,corpuri-de-iluminat-design-exit-executie-antiex,,default,,,,1
481,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design FM,Corpuri de iluminat Design FM,corpuri-de-iluminat-design-fm,,default,,,0,2
1636,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design K6,Corpuri de iluminat Design K6,corpuri-de-iluminat-design-k6,,default,,,0,3
1986,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design KB,Corpuri de iluminat Design KB,corpuri-de-iluminat-design-kb,,default,,,,2
1241,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design KC,Corpuri de iluminat Design KC,corpuri-de-iluminat-design-kc,,default,,,,1
1752,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design KE,Corpuri de iluminat Design KE,corpuri-de-iluminat-design-ke,,default,,,0,3
1458,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design KMB,Corpuri de iluminat Design KMB,corpuri-de-iluminat-design-kmb,,default,,,0,9
519,480,corpuri-de-iluminat-pentru-iluminarea-cailor-de-evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design LINDA TRANSPARENTE,Corpuri de iluminat Design LINDA TRANSPARENTE,corpuri-de-iluminat-design-linda-transparente,,default,,,0,20
520,519,corpuri-de-iluminat-design-linda-transparente,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design LINDA TRANSPARENTE,Iluminat si surse de lumina > Corpuri de iluminat pentru iluminarea căilor de evacuare > Corpuri de iluminat Design LINDA TRANSPARENTE > INDUSTRIE,INDUSTRIE,industrie,,default,,,0,20
